Price,Distance,Bedroom2,Bathroom,Car,YearBuilt
460000,17.5,2,1,0,1970
950000,17.5,3,2,2,1970
2440000,3.6,4,2,1,1880
704000,6.7,3,2,2,2005
601000,6.7,3,1,2,1960
650000,6.7,2,1,2,2011
460000,17.4,3,1,3,1975
412500,20.6,3,2,1,2012
465000,20.6,3,1,1,2004
720008,34.7,5,3,2,2006
1188000,23,5,2,2,1980
630000,23,3,2,2,2005
905000,23,5,2,2,1960
600000,24.7,5,2,1,1960
397000,27.7,3,2,1,2013
1370000,14.3,4,2,2,1965
850000,14.3,3,2,2,2000
303500,1.3,1,1,0,1975
1100000,27,3,2,4,1940
1060000,18,4,2,2,1980
905000,18,4,2,0,1975
580000,28.5,3,2,1,1978
402500,19.6,2,1,1,1990
595000,19.6,3,1,2,1980
810000,19.6,4,2,4,1995
2335000,7.5,5,2,6,1915
1580000,7.5,3,2,1,1886
820000,8.2,3,2,1,2012
635000,13.1,3,2,2,2004
1311000,2.1,3,1,1,1910
390000,3.6,1,1,0,1970
1385000,3.6,2,1,0,1890
1400000,3.6,2,1,1,1890
1870000,3.6,4,3,1,1890
1110000,3.4,4,3,2,2005
755000,5.1,3,1,2,1920
1078000,15.4,4,1,1,1960
1197000,15.4,3,2,2,1960
1065000,15.4,6,1,1,1950
493000,36.9,3,1,1,1975
1155000,38,3,2,2,1980
980000,38,4,2,2,1960
902000,38,3,2,1,1964
1825000,38,5,2,3,1966
742000,12.9,3,2,2,1975
442000,10.1,2,1,1,2011
5770000,7.3,5,3,2,2011
2850000,7.3,4,2,2,1925
2690000,7.3,4,2,2,1910
625000,16.7,2,1,1,1970
500000,11.2,2,1,1,1986
582000,11.2,2,1,1,1999
655000,12.9,4,3,2,2017
1050000,16.1,6,3,2,1990
540000,16.1,2,1,1,1995
842000,16.1,3,2,2,1985
670000,16.1,2,1,1,1957
715000,20.4,4,2,2,2014
465000,20.4,3,2,1,2000
842000,13.8,2,1,1,1990
680000,33.3,3,2,2,2007
625000,33.3,4,1,2,1960
581000,5.3,2,1,1,2000
2825000,5.3,6,5,2,1920
849000,8.8,2,1,2,1950
680500,16,2,1,1,2000
730000,18,4,2,2,2000
602000,18.4,4,2,2,1985
550000,18.4,3,2,4,1990
406500,18.4,3,2,1,2010
567000,18.4,4,2,3,1985
512000,18.4,3,1,1,1992
1200000,7.8,4,2,2,1950
3350000,7.8,5,3,2,2010
1125000,14.5,4,2,4,1978
700000,15.5,4,2,2,1980
960000,11.7,3,2,2,2009
1160000,11.7,4,3,4,1970
821000,10.4,3,1,2,1975
1115000,5.4,4,2,0,1990
3300000,5.4,4,3,2,1920
650000,5.4,3,1,1,1993
1750000,5.4,3,2,2,2006
3450000,5.4,5,2,2,2006
1837500,7.3,4,3,2,1970
1500000,7.3,3,2,2,2007
930000,25.2,3,2,2,2014
803000,26,3,1,2,1970
560000,14,3,1,1,1970
704000,23.3,4,2,4,1970
3080000,5.9,4,2,3,1930
625000,16.3,3,1,2,1968
955000,16.3,4,2,2,2010
965000,41,4,2,6,2007
735000,6.4,3,1,1,2010
410000,5.9,1,1,1,1960
2585000,8.4,2,1,2,1920
651000,8.4,2,1,1,1940
1100000,8.4,3,1,3,1950
1625000,4.3,3,2,2,1990
3400000,4.3,3,1,5,1964
1830000,11.4,4,2,1,1929
535000,17.4,3,1,4,1980
359000,31.7,3,1,2,1975
710000,31.7,5,2,2,2000
340000,29.8,3,1,1,1970
395000,29.8,3,1,1,1975
980000,20,3,2,2,1960
860000,20,2,2,2,1970
2090000,3,3,1,0,1900
651000,17.2,2,1,1,1979
735000,17.2,2,2,1,2007
907800,17.2,3,2,2,2005
1010000,17.2,3,2,2,1970
1716000,6.2,4,2,2,2008
435000,6.2,2,1,1,1970
1305000,6.2,4,1,1,1910
1072000,14.3,3,1,3,1950
1290000,14.3,3,1,1,1970
794500,26.5,4,2,6,1970
1500000,21.5,4,3,2,1920
1617000,21.5,4,3,3,2007
1028800,14.2,3,2,1,1960
1761000,14.2,3,1,2,1960
1470000,14.2,4,2,2,1960
1430000,14.2,3,1,2,1959
1840000,14.2,6,2,2,1999
1035000,14.2,3,2,2,2006
940000,18.8,3,2,3,1958
1150000,10.1,3,1,2,1960
1521000,10.4,3,2,1,1950
845000,10.4,3,1,1,1950
565000,22.7,3,2,1,2004
770000,1.8,2,2,0,1900
1118000,5.3,2,2,1,1910
570500,16.7,2,1,1,2014
805000,15.4,3,1,1,1950
710000,15.4,2,1,1,1985
875000,12.3,2,1,0,1920
1360000,12.3,3,2,2,1940
1870000,11.4,4,2,2,1995
1700000,11.4,4,2,1,1950
690000,21.5,2,1,1,1970
2475000,21.5,4,3,3,2016
1260000,8.5,4,2,4,1920
636500,8.5,2,1,2,2012
745000,8.5,4,2,1,2010
527000,14.7,4,2,2,2011
2455000,3.5,4,3,2,2010
910000,8.4,3,1,2,1965
950000,8.4,2,1,1,1930
810000,8.4,3,1,2,1970
761000,8.4,2,1,1,2009
640000,12,3,1,1,2008
1112000,12,4,2,10,1985
372000,12,1,1,1,2014
707000,12,3,2,2,2000
852000,12,4,3,2,1980
800000,12,3,1,2,1960
625500,12,2,1,2,1960
2700000,2.4,4,2,1,1900
700000,19.9,3,2,2,1977
937000,21.3,2,2,2,1960
965000,19.9,4,3,2,1985
1075000,8.9,3,1,0,1950
1224000,8.9,3,1,2,1960
1426000,8.9,4,2,4,1980
621000,20.6,4,2,2,1997
465000,20.6,4,2,1,1999
555000,20.6,4,3,2,2004
1490000,15.2,4,2,2,1930
890000,22.2,3,1,2,1980
540000,35.4,3,1,2,2008
512000,35.4,3,1,1,1983
675000,35.4,3,2,2,1980
1502000,5.1,4,3,1,2014
4500000,1.9,5,3,1,1880
580000,1.9,2,1,1,2000
750000,20.5,4,2,2,2012
385000,2.7,1,1,1,1970
780000,2.7,3,1,1,1970
537000,14,4,2,2,1996
715000,5,2,1,1,1970
350000,5,1,1,1,1962
460000,5,1,1,1,1995
1848000,8.2,3,1,3,1935
410000,31.7,3,1,4,1980
605000,31.7,3,2,2,1996
717500,10.5,3,1,1,1985
682000,10.5,4,1,2,1970
2720000,10.2,4,3,2,1920
1715000,10.2,3,1,2,1906
1320000,10.2,3,1,2,1926
600000,18,4,2,1,2000
350000,18.4,3,1,1,2003
433000,15.5,3,1,1,1990
790000,15.5,3,2,1,2002
1753000,15.5,4,2,2,2012
1400000,12.4,5,3,2,1963
406500,15.3,2,1,2,2009
428000,7,1,1,1,1970
1271000,7,3,1,2,1950
631000,4.1,2,1,1,1977
530000,12.9,2,1,1,2004
540000,12.9,3,1,1,1970
290000,12.9,2,1,1,1975
931000,17.2,3,2,2,2009
1295000,17.2,4,2,2,1980
951000,14.7,4,2,2,1981
1330000,14.7,4,2,2,1980
590000,14.5,2,1,1,2010
650000,14.5,2,1,1,2006
635000,14.7,4,2,1,1980
655000,6.4,2,2,1,2012
1245000,16.7,4,2,2,1981
1031000,6.8,3,2,2,1995
1170000,6.8,3,2,4,1997
622500,6.8,2,2,1,2010
2500000,6.8,4,1,5,1920
1285000,6.3,4,1,1,1920
1050000,6.3,4,2,2,1950
1240000,3,3,1,1,1890
790000,10.4,3,1,5,1980
576000,10.4,3,1,1,2009
940000,11,3,1,2,1940
950000,4.3,2,1,0,1900
800000,9.5,3,1,1,1965
412000,37.5,3,2,2,1990
3870000,9.7,5,4,4,2011
795000,8.8,3,2,2,1940
1210000,11.4,3,1,1,1950
1600000,11.4,4,2,2,1950
1050000,13.8,4,2,3,1970
1275000,13.8,3,1,2,1970
760000,35.2,3,2,2,2010
1275000,13.4,4,2,1,1960
720500,25,3,2,2,1975
642500,14,3,1,3,1960
770000,14,2,1,1,1950
1110000,5.2,2,1,1,1900
1200000,4,2,1,1,1880
1230000,12.1,3,2,2,2010
770000,12.1,4,2,1,1980
1100000,12.1,4,3,2,2004
438000,12.1,2,2,2,2010
1200000,10.4,4,1,2,1950
2235000,7.7,5,3,1,1935
1870000,7.7,4,3,0,1925
577000,16.6,3,3,6,1980
882000,11.7,3,1,1,1950
1270000,17.9,3,2,2,1950
975000,17.9,3,2,2,1970
1288000,17.9,3,1,2,1965
990000,17.9,3,2,2,2007
765000,27.1,3,1,2,1980
785000,17.5,3,2,2,2007
877500,17.5,4,2,3,1970
955000,17.5,3,1,1,1970
1746000,3.6,3,2,0,1890
730000,6.7,3,2,1,2007
825000,6.7,3,2,2,2010
625000,20.6,4,2,2,1994
520000,20.6,4,2,2,2013
434000,20.6,3,2,1,2011
515000,20.6,3,2,1,2009
530000,20.6,4,2,2,1980
590000,20.6,4,2,2,2009
715000,20.6,4,2,2,2010
847500,34.7,4,2,4,2008
1000000,23,4,2,2,1970
600000,14,4,2,2,1997
570000,24.7,4,2,2,1960
585000,24.7,3,1,2,1980
645000,24.7,3,1,3,1960
1055000,24.7,5,2,4,1960
927000,22.2,4,2,2,1975
1380000,12.4,4,2,2,1975
969000,16.1,4,2,1,1980
1025000,16.1,4,1,2,1980
715000,27,2,2,1,1960
1560000,18,5,2,2,1999
960000,18,4,2,4,1985
860000,18,3,2,2,1980
570000,19.6,3,1,2,1980
766000,19.6,4,2,2,2012
630000,19.6,3,1,2,1978
1850000,7.5,5,2,2,1996
860000,24.8,4,2,2,1990
735000,24.8,3,2,3,1960
920000,3.6,1,1,0,1880
685000,5.1,2,1,2,2000
855000,38,3,1,2,1960
563000,38,3,1,1,1970
515000,45.9,3,2,1,1970
1100000,16.7,3,1,5,1960
1170000,16.7,4,2,2,2016
1075000,16.7,3,1,2,1988
875000,11.2,4,3,2,1962
820000,11.2,4,2,4,1950
780000,11.2,3,1,3,1960
1200000,11.2,4,2,2,2016
900000,12.9,4,2,2,2005
980000,12.9,4,2,2,2010
717500,16.1,3,1,2,1962
1260000,20.4,4,3,3,1999
805000,20.4,4,2,4,2014
925000,11.2,4,2,2,1960
645000,32.3,3,2,2,1980
612000,32.3,3,1,1,1990
3220000,5.3,4,2,4,1930
1055000,6.2,2,1,0,1930
1450000,8.9,3,1,2,1950
760000,8.8,2,1,1,1950
945000,8.8,3,2,3,1950
823000,8.8,3,1,2,1950
1100000,12.3,3,1,2,1970
750000,15.5,4,2,2,1987
790000,11.7,4,2,2,1990
1150000,11.7,4,2,2,1980
800000,25.2,4,2,2,1975
701500,26,3,2,2,2016
657000,26,3,1,1,1960
667000,14,3,1,2,1970
945000,12.1,3,2,2,1960
1160000,6.4,3,1,1,1920
795000,23.3,3,2,0,1970
755000,16.3,4,2,4,1998
779000,16.3,3,1,2,1970
2287500,14.6,5,3,2,2000
902000,6.4,3,1,2,1975
525000,17.4,3,2,2,1990
485500,17.4,3,1,2,1975
395000,31.7,4,2,2,1973
407000,29.8,4,2,1,1970
425000,31.7,3,2,2,2008
469500,31.7,3,2,2,1990
1150000,20,5,3,2,1975
550500,25.9,4,2,3,2009
641000,25.9,4,2,2,2008
668000,17.9,3,2,2,1980
850000,16.2,5,2,2,1950
655000,31.6,4,2,0,1980
1470000,14.2,3,1,2,1965
652500,34.1,3,2,2,1994
736500,6.2,2,1,1,1950
1040000,6.2,3,2,2,1940
980000,6.2,3,2,2,2017
1570000,6.2,5,2,1,1930
1300000,6.2,3,1,1,1910
1378000,6.2,3,3,2,1900
1410000,10.4,2,1,1,2016
1266000,5.3,3,2,2,1900
1056000,15.4,3,1,2,1960
1091000,11.2,3,2,2,2000
1000000,15.5,4,2,2,2000
1000000,15.5,4,2,2,1970
813500,15.5,4,2,2,1980
1365000,21.5,3,2,2,1950
818000,8.5,3,1,2,1960
500500,14.7,3,2,2,2017
1060000,14.7,4,3,2,2003
940000,14.7,5,2,2,2009
1331000,8.4,4,2,3,1920
1020000,8.4,3,1,2,1920
1070000,8.4,3,1,7,1920
825000,12,3,1,0,1950
680000,12,3,2,1,2006
945000,12,2,1,2,1930
740000,12,4,1,2,1960
931000,2.4,2,1,0,1999
1055000,2.4,2,1,0,1890
850000,2.4,3,2,0,1900
942000,19.9,4,1,2,1980
945000,19.9,3,2,2,1980
600000,20.6,4,2,2,2010
688500,20.6,4,2,2,2000
696000,20.6,4,2,2,2007
570000,15.5,3,2,2,2000
790000,35.4,3,1,2,1968
817000,5.1,2,1,1,1900
621000,20.5,4,2,3,2004
594000,20.5,3,1,1,1977
610000,14,3,1,2,1974
950000,8.2,5,2,2,1972
548000,31.7,4,2,2,1975
677000,31.7,3,1,2,1970
515000,31.7,4,2,2,1980
700000,10.5,3,1,2,1970
950000,10.5,4,2,4,2004
702500,10.5,4,2,2,2002
1901000,10.2,3,2,2,1950
490000,18,3,2,2,2009
690000,18,4,2,2,2005
695000,18,4,2,2,2004
1500000,7,3,1,6,1915
710000,7,3,2,2,2017
667000,18.4,4,2,2,2013
485000,18.4,3,2,2,2008
1065800,14.7,4,2,2,1980
1015000,19.9,5,2,2,1980
1035000,14.5,3,2,2,1952
806000,14.5,4,2,2,1990
458000,14.7,3,1,1,1990
550000,14.7,3,2,2,1980
1760000,6.8,3,1,2,1950
478000,25.5,3,2,2,2011
457000,27.2,3,1,1,1980
2025000,6.3,3,2,2,1890
1561000,6.3,4,2,2,1950
1075000,3,2,1,0,1927
1200000,3,2,1,0,1890
730000,10.4,3,2,1,2017
770000,10.4,3,2,2,1960
805000,10.4,3,1,2,1960
1330000,3,2,1,0,1890
3600000,3,4,3,1,1890
790000,10.5,2,1,0,1950
1550000,5.7,3,1,2,1940
1565000,11,4,2,2,2012
615000,12.8,3,1,3,1970
1895000,6.3,3,1,2,1915
1635000,4.3,3,1,2,1930
2005000,10.2,4,2,2,1930
665000,16.5,5,2,2,1970
785000,9.5,3,1,1,1950
1425000,7.9,3,1,2,1994
3600000,7.9,5,4,3,2017
2600000,7.9,5,2,2,1998
1500000,9.7,3,1,2,1952
1500000,9.7,4,2,1,1965
1140000,17.3,4,2,2,1995
1113000,8.8,3,1,3,1955
1510000,11.4,4,2,2,1940
1630000,11.4,3,1,2,1960
1730000,11.4,3,1,2,1940
1165000,11.4,4,3,1,2016
2260000,11.4,4,3,2,2008
1162000,13.8,3,2,2,2012
1160000,13.8,3,1,3,1960
1000000,13.8,3,2,3,1970
530000,35.2,3,2,1,1996
720000,25,3,1,2,1975
780000,25,4,2,4,1973
785000,16.1,3,1,1,1989
680000,14,4,1,7,1980
1150000,5.2,5,3,1,1920
740000,12.1,3,1,2,1970
819000,12.1,4,2,2,1970
1050000,14.8,6,4,2,2008
1700000,7.7,4,2,2,1940
2430000,8.4,4,2,2,1992
1650000,3.5,3,1,2,1910
585000,14.8,3,2,1,2005
1655000,8.7,3,2,2,2005
1255000,17.9,3,3,1,2017
1375000,17.9,4,2,2,2007
860000,17.9,3,2,2,1975
955000,17.5,2,1,2,1960
1830000,3.6,3,2,1,1907
1205000,6.7,3,1,1,1920
1222000,6.7,4,2,1,1975
990000,6.7,3,1,2,1910
1012000,6.7,3,1,2,1955
555000,17.4,4,1,0,1970
451000,17.4,3,1,1,1970
462000,20.6,3,2,1,2005
473000,20.6,3,2,1,2011
720000,20.6,4,2,2,2006
513000,20.6,4,2,2,2012
568000,20.6,3,2,2,2009
880000,23,5,2,2,1975
970000,23,3,2,2,1939
855000,23,3,1,1,1979
1076000,23,4,2,2,1985
1175000,23,3,2,2,2012
506000,14,3,1,3,1960
440000,14,3,1,6,1960
1000000,14.8,7,3,2,2010
1351000,12.4,3,3,2,1985
1330000,14.3,4,2,2,1970
1070000,16.1,2,2,2,1980
1160000,16.1,4,2,2,1970
895000,27,3,2,1,1950
3050000,7.2,3,1,2,1916
1370000,7.2,1,1,1,1923
1860000,7.2,3,2,2,2009
685000,28.5,4,2,2,1977
621000,19.6,4,2,2,2006
631000,19.6,3,1,1,1966
636000,19.6,3,1,1,1975
1150000,7.5,6,3,2,1995
1355000,7.5,2,1,2,1930
900000,7.5,3,2,2,2006
840000,13.1,3,1,3,1968
775000,13.1,3,1,1,1960
1350000,3.6,3,1,1,1920
860000,5.1,3,2,2,2015
1450000,5.1,4,2,1,1910
868000,5.1,2,1,2,1940
1190000,15.4,4,2,2,1960
1088000,15.4,4,2,2,1970
723500,38,3,2,2,1980
820000,45.9,3,2,2,1960
588000,12.9,3,1,1,1870
610000,12.9,3,1,1,1980
2670000,16.7,5,4,2,2015
1560000,16.7,5,3,2,1990
752000,11.2,3,1,1,1960
770000,11.2,3,1,3,1955
925000,16.1,4,2,2,1990
700000,16.1,3,1,1,1970
652000,16.1,3,1,2,1996
2095000,13.8,3,2,1,1920
1720000,13.8,3,2,3,2017
2800000,5.3,4,3,1,1900
950000,16,3,2,2,2000
531000,18,4,1,1,2002
525000,18.4,4,1,2,1980
565000,18.4,4,2,2,1990
1250000,12.3,3,2,2,1920
570000,14,3,1,0,1960
700000,15.5,4,1,0,1983
915000,11.7,3,1,2,1970
990000,11.7,3,2,2,2010
700000,11.7,3,1,1,1960
2112000,3.4,4,2,1,1880
1720000,5.4,4,2,2,1945
1655000,7.3,4,2,2,1940
2000000,7.3,4,2,2,1940
1850000,7.3,4,2,2,1980
770000,16.3,4,3,8,1980
685500,16.3,3,2,1,1960
715000,6.4,2,1,2,2004
1307500,8.4,3,1,1,1925
1190000,4.3,4,2,2,2001
1850000,11.4,3,2,3,1950
450000,29.8,3,1,2,1985
398000,29.8,3,1,2,1985
530000,31.7,4,2,2,2012
630000,31.7,4,2,2,2007
950000,20,4,2,2,1970
1800000,20,4,3,2,1935
590000,25.9,4,2,2,2010
460000,25.9,3,2,1,2014
517500,25.9,4,2,2,2012
6370000,3,4,3,3,1893
660000,17.9,3,2,1,1980
560000,17.9,3,2,0,1985
1451000,17.2,4,2,2,1964
1104000,17.2,3,2,2,2016
841000,16.2,3,1,2,1970
1775000,14.2,4,2,1,1960
1650000,14.2,4,3,4,1980
2820000,14.2,5,5,2,2016
1375000,14.2,3,1,1,1950
1000000,18.8,4,2,0,1960
1017500,6.2,2,1,1,1890
640000,22.7,3,1,1,1950
1150000,5.3,3,2,0,1880
2750000,5.3,3,2,4,1886
878168,11.2,4,2,1,2009
780000,11.2,3,1,1,1960
1828000,12.3,5,3,4,2017
1356250,15.5,3,1,1,1955
590000,43.3,4,2,2,2011
1920000,11.4,4,2,2,1920
493000,47.3,3,2,2,2004
710000,8.5,3,2,2,2003
631000,14.7,4,2,2,2010
711500,14.7,4,2,2,2010
800000,14.7,4,3,2,2004
2926000,3.5,3,3,1,2015
2160000,3.5,4,2,3,2000
673000,4.6,2,1,1,1970
3250000,4.6,3,2,2,1880
850000,8.4,3,1,2,1930
725000,12,3,2,2,2014
921000,12,3,2,4,1960
610000,12,2,1,1,2016
1750000,2.4,4,2,2,1890
1100000,2.4,3,2,0,1900
1525000,2.4,3,2,2,2007
1306000,19.9,5,2,4,1985
865000,23.5,4,2,2,1994
566000,20.6,4,2,2,2000
675000,20.6,5,3,2,1998
610000,20.6,3,2,2,1998
890000,35.4,4,2,2,1970
1380000,1.9,3,2,1,2000
825000,20.5,5,3,4,2003
710000,20.5,4,2,2,2002
520000,20.5,3,2,2,2010
910000,16.1,4,2,2,1985
1310000,8.2,4,2,1,1960
1310000,8.2,4,2,2,1980
1485000,8.2,3,2,0,1935
764000,10.5,3,2,1,2014
750000,10.5,5,3,3,1960
385000,10.5,2,2,2,2009
590000,10.5,3,1,0,1970
765000,10.5,3,1,2,1970
621000,18.4,4,2,2,2008
780000,15.5,4,2,2,2000
850000,15.3,3,2,2,1975
720000,15.3,3,1,4,1960
655000,15.3,3,2,3,1975
1370000,7,3,1,1,1920
735000,12.9,4,2,2,1981
905000,17.2,3,1,1,1960
1240000,8.9,4,2,1,1960
1003000,14.7,4,2,2,1988
945000,14.7,3,2,2,1967
800000,14.5,3,1,1,1960
506000,14.7,4,2,2,1992
510000,14.7,3,1,1,1962
2371000,3.1,4,2,1,1890
620000,16.5,3,1,2,1980
1070000,16.7,3,1,2,1970
1170000,16.7,4,2,2,1980
1540000,16.7,4,2,2,1980
1950000,6.8,3,1,2,1920
2350000,6.8,4,2,2,2000
680000,27.2,4,2,2,2010
1700000,6.3,4,2,2,2011
1200000,6.3,3,2,1,1900
2600000,7.5,4,2,4,1925
1905000,7.5,4,2,2,1930
730000,10.4,3,1,1,1970
926000,10.4,3,1,2,1960
715000,10.5,3,1,2,1960
1757000,5.7,4,1,2,1920
417000,15.5,4,2,2,1988
600000,15.5,4,1,1,1995
800000,15.5,4,2,4,1980
1700000,4.3,4,2,1,1900
941000,16.5,4,2,2,1999
900000,9.5,3,1,1,1975
3300000,7.9,3,2,2,1955
2600000,7.9,4,3,2,1940
3350000,7.9,5,4,2,2011
1846000,9.7,3,2,1,1950
1100000,9.7,3,2,2,1996
1300000,9.7,3,1,2,1955
831000,23.2,3,2,0,1970
916500,23.2,4,2,0,1970
1050200,23.2,4,2,2,2008
2070000,17.3,4,2,2,1985
2260000,17.3,4,2,2,2000
1560000,11.4,4,2,2,2017
1250000,11.4,4,3,2,1950
2055000,13.8,5,5,2,2017
1285000,13.8,4,2,2,2010
1420000,13.8,4,2,2,1960
950000,13.8,3,1,2,1960
1300000,13.4,4,2,2,1985
1941000,10.9,5,3,4,1930
1782500,10.9,4,2,1,1930
771000,8.6,3,1,0,1950
785000,8.6,3,1,3,1950
700000,16.1,3,2,1,1975
2451000,10.5,4,3,2,1960
1600000,10.3,3,2,3,1930
538000,29.8,4,2,4,2000
1530000,5.2,5,2,2,1915
1075000,5.2,2,1,1,1910
1326000,4,3,1,2,1890
962000,10.8,3,2,1,1960
780000,12.1,3,1,2,1985
918000,12.1,5,2,2,1960
2056000,7.7,3,1,1,1930
2575000,7.7,4,2,2,1930
3888000,8.4,4,3,4,1930
1590000,8.7,3,2,2,1935
1620000,17.9,4,2,2,1960
817500,17.9,3,2,2,1990
965000,17.9,3,1,4,1970
912000,3.6,2,1,1,1880
1600000,3.6,3,1,2,1890
900000,6.7,4,2,2,2000
1000000,6.7,3,1,1,1950
916000,6.7,3,1,2,1950
554000,20.6,5,3,2,1997
642500,20.6,5,2,5,1990
555000,20.6,3,2,2,2004
615000,20.6,3,2,1,1985
768000,23,3,1,2,1970
965000,23,3,2,2,1993
717000,24.7,3,2,1,1980
870000,21.8,3,2,3,1980
895000,21.8,4,2,2,2005
1340000,14.3,4,2,2,1980
1310000,14.3,4,2,2,2014
1468000,14.3,4,2,2,1980
2660000,16.1,4,3,2,1970
550000,25.9,3,2,2,2010
707000,28.8,4,2,4,2013
860000,18,4,2,2,1990
2280000,7.2,4,2,1,1910
2200000,7.2,4,2,1,1925
711000,19.6,4,2,2,1993
2520000,7.5,4,3,2,2006
1300000,8.2,4,3,2,1920
1300000,7.5,4,3,2,1950
346000,13.1,3,2,1,2011
775000,13.1,4,1,2,1960
756000,13.1,3,3,3,2015
1625000,2.1,4,1,1,1890
2200000,3.6,4,1,1,1880
1677000,3.6,2,1,2,1930
1270000,3.4,2,1,1,1920
1159000,15.4,3,1,2,1960
1134000,15.4,3,1,1,1970
740000,38,4,2,2,1950
467000,36.9,3,1,1,1960
1850000,7.2,4,2,2,1920
538000,12.9,3,1,2,1960
3120000,7.3,4,2,2,1950
2237500,7.3,4,2,2,1985
2925000,7.3,4,3,2,1980
1700000,7.3,3,1,2,1980
1439000,16.7,4,2,2,1970
1165000,16.7,4,1,2,1955
666133,11.2,3,2,2,2017
828000,16.1,3,1,4,1960
2000000,13.8,4,3,2,2011
1045000,13.8,3,2,1,2003
990000,13.8,3,2,1,1950
1335000,13.8,4,2,2,2014
730000,21.3,2,1,1,1950
761000,8.8,2,1,0,1950
1660000,16,4,2,2,2006
720000,18.4,5,2,2,2000
660000,18.4,4,2,2,1995
615000,18.4,3,2,2,2000
530000,18.4,4,2,2,1976
580000,18.4,4,2,2,1996
541000,18.4,3,1,2,1971
1355000,7.8,4,2,2,1935
1000000,7.8,3,1,2,1965
587000,14,3,1,1,1980
765000,14.5,3,2,1,1990
740000,11.7,3,2,1,1980
1500000,5.4,3,3,2,2015
2425000,5.4,4,2,2,1910
2120000,5.4,4,2,2,1920
880000,7.3,3,2,5,1929
380000,31.7,3,1,2,1995
716500,16.3,3,1,5,1970
612000,16.3,3,1,4,1985
3100000,5.9,4,3,1,1900
1810000,8.4,4,2,2,1926
1100000,4.3,3,1,1,1950
1150000,4.3,3,2,2,2006
1187000,4.3,3,2,2,1900
970000,4.3,5,2,2,1960
1720000,11.4,3,1,3,1930
512000,17.4,3,2,1,1980
950000,20,3,1,1,1970
600000,25.9,4,2,2,2011
636000,25.9,3,2,2,2011
565000,25.9,3,1,1,1985
802000,25.9,4,2,2,2014
592500,17.9,3,1,0,1994
712000,17.9,4,2,3,1980
1320000,6.2,4,2,2,1910
1635000,14.2,4,2,2,1975
900000,18.8,4,2,1,1975
1189000,6.2,3,1,2,1915
715000,22.7,2,1,4,1950
1100000,16.7,3,1,3,1970
735000,15.4,3,1,2,1970
1315000,12.3,3,2,2,1940
1090000,15.5,3,2,2,1990
962500,15.5,3,1,2,1965
1700000,11.4,4,2,3,1970
1055000,21.5,3,1,1,1980
780000,8.5,3,3,2,2013
891000,8.5,3,1,1,1950
515000,14.7,4,2,2,2005
2300000,3.5,4,3,1,2016
1500000,4.6,3,1,0,1900
1395000,4.6,2,1,2,2002
3250000,4.6,3,2,2,1880
835000,8.4,2,1,4,1955
440000,8.4,2,1,1,1970
650000,12,3,1,1,1950
1000000,12,4,1,2,1950
1907000,2.4,4,1,3,1922
1250000,2.4,2,2,2,2010
1260000,19.9,4,2,1,1964
536000,20.6,4,2,2,1999
470000,20.6,3,2,2,2004
1185000,15.2,3,1,1,1935
1675000,15.2,4,3,2,2007
1300000,15.2,3,1,2,1950
810000,35.4,3,2,0,1970
780000,35.4,3,2,1,1960
1010000,5.1,3,1,0,1910
1000000,1.9,2,1,0,1870
650000,20.5,3,2,2,1995
737500,20.5,4,2,2,2002
2500000,2.7,3,2,2,2005
2180000,2.7,3,2,2,1999
590000,2.7,2,1,1,1965
1750000,2.7,3,2,2,1996
1300000,2.7,3,1,1,1995
1225000,6.2,2,1,1,1910
880000,20.8,3,1,2,1950
870000,16.1,4,2,2,1985
1200000,8.2,3,2,2,2011
520000,31.7,3,2,1,1995
515000,31.7,3,1,2,1965
610000,10.5,2,1,2,2016
725000,10.5,3,1,3,1970
570000,10.5,3,2,1,2015
820000,10.5,3,2,4,1950
3445000,10.2,4,3,2,1902
2300000,10.2,4,2,4,1888
1975000,10.2,3,2,2,1920
585000,18.4,4,2,2,2010
1550000,15.5,4,3,2,1950
1290000,15.5,3,2,2,1985
1390000,12.4,4,3,6,1999
1435000,12.4,3,1,2,1960
710000,15.3,3,1,6,1975
1025000,7,2,1,2,1950
3550000,4.1,3,3,2,1990
610000,12.9,3,1,1,1980
805000,12.9,3,1,4,1960
1011000,8.9,4,1,2,1970
1240000,14.7,4,2,2,2002
950000,14.7,4,2,2,1980
1036000,14.7,4,2,2,1980
1000000,14.5,4,2,2,1960
1405000,14.5,4,2,5,1980
490000,14.7,3,2,0,1992
470000,14.7,3,2,2,1987
558000,14.7,3,1,2,1988
568750,14.7,4,2,3,1985
870000,6.4,3,1,2,1940
675000,6.4,3,2,2,2010
570000,16.5,3,1,2,1980
1050000,16.7,5,2,3,1973
1173000,6.8,3,2,1,1900
730000,25.5,4,2,2,2012
643000,25.5,4,2,2,2013
1815000,25.2,5,3,2,1910
920000,6.3,3,1,0,1920
965000,10.4,4,2,1,1950
870000,10.4,6,3,2,1980
845000,10.4,3,3,3,1970
600000,15.5,3,1,2,1992
920000,9.4,4,2,2,1960
650000,12.8,3,1,3,1946
1800000,6.3,3,2,1,1910
1870000,10.2,3,1,2,1940
1595000,10.2,3,2,1,2000
1620000,10.2,3,1,3,1947
840000,16.5,4,2,2,2011
714000,16.5,4,1,2,1982
865000,9.5,3,1,2,1960
801000,9.5,3,2,2,1950
